縣市名稱,鄉鎮市區,街路聚落名稱
高雄市,鳳山區,南進二街
高雄市,鳳山區,南進三街
高雄市,鳳山區,南進四街
高雄市,鳳山區,南進五街
高雄市,鳳山區,南進六街
高雄市,鳳山區,南進七街
高雄市,鳳山區,紅毛港路
高雄市,鳳山區,家和一街
高雄市,鳳山區,家和二街
高雄市,鳳山區,家和三街
高雄市,鳳山區,家和五街
高雄市,鳳山區,家和六街
高雄市,鳳山區,家和七街
高雄市,鳳山區,海光四村
高雄市,鳳山區,海洋一路
高雄市,鳳山區,海洋二路
高雄市,鳳山區,真君路
高雄市,鳳山區,高鳳一路
高雄市,鳳山區,偉成街
高雄市,鳳山區,國泰路１段
高雄市,鳳山區,國泰路２段
高雄市,鳳山區,國富路
高雄市,鳳山區,國慶五街
高雄市,鳳山區,國慶六街
高雄市,鳳山區,國慶七街
高雄市,鳳山區,國慶八街
高雄市,鳳山區,國慶九街
高雄市,鳳山區,國慶十街
高雄市,鳳山區,國慶十一街
高雄市,鳳山區,國慶十二街
高雄市,鳳山區,埤頂街
高雄市,鳳山區,埤頂路
高雄市,鳳山區,曹公路
高雄市,鳳山區,莒光三村
高雄市,鳳山區,陸航二村
高雄市,鳳山區,頂昌街
高雄市,鳳山區,頂明路
高雄市,鳳山區,頂茂街
高雄市,鳳山區,頂圃街
高雄市,鳳山區,頂富街
高雄市,鳳山區,頂園街
高雄市,鳳山區,頂新二街
高雄市,鳳山區,頂新十一街
高雄市,鳳山區,頂新路
高雄市,鳳山區,頂聖街
高雄市,鳳山區,頂賢街
高雄市,鳳山區,頂興街
高雄市,鳳山區,頂豐街
高雄市,鳳山區,頂庄一街
高雄市,鳳山區,勝利南路
高雄市,鳳山區,勝利路南巷
高雄市,鳳山區,勝利路顯惠一巷
高雄市,鳳山區,勝利路顯惠二巷
高雄市,鳳山區,復仁街
高雄市,鳳山區,善士街
高雄市,鳳山區,善志街
高雄市,鳳山區,善和街
高雄市,鳳山區,善政街
高雄市,鳳山區,善美路
高雄市,鳳山區,黃埔二村西一巷
高雄市,鳳山區,黃埔二村西二巷
高雄市,鳳山區,黃埔二村西五巷
高雄市,鳳山區,黃埔二村東四巷
高雄市,鳳山區,黃埔三村
高雄市,鳳山區,黃埔四村
高雄市,鳳山區,黃埔五村
高雄市,鳳山區,黃埔六村
高雄市,鳳山區,黃埔七村
高雄市,鳳山區,黃埔七村特一巷
高雄市,鳳山區,黃埔新村西一巷
高雄市,鳳山區,黃埔新村西二巷
高雄市,鳳山區,黃埔新村西三巷
高雄市,鳳山區,黃埔新村西四巷
高雄市,鳳山區,黃埔新村西五巷
高雄市,鳳山區,黃埔新村西六巷
高雄市,鳳山區,黃埔新村東一巷
高雄市,鳳山區,黃埔新村東一橫巷
高雄市,鳳山區,黃埔新村東二巷
高雄市,鳳山區,黃埔新村東二橫巷
高雄市,鳳山區,黃埔新村東三巷
高雄市,鳳山區,黃埔新村東四巷
高雄市,鳳山區,黃埔新村東五巷
高雄市,鳳山區,黃埔新村東六巷
高雄市,鳳山區,黃埔新村國校巷
高雄市,鳳山區,黃埔路
高雄市,鳳山區,園中路
高雄市,鳳山區,園茂路
高雄市,鳳山區,園盛路
高雄市,鳳山區,園墘路
高雄市,鳳山區,慈暉新村
高雄市,鳳山區,新生街１段
高雄市,鳳山區,新康街
高雄市,鳳山區,溪濱路
高雄市,鳳山區,瑞大街
高雄市,鳳山區,瑞中街
高雄市,鳳山區,瑞光一巷
高雄市,鳳山區,瑞光二巷
高雄市,鳳山區,瑞安路
高雄市,鳳山區,瑞智街
高雄市,鳳山區,瑞進路
高雄市,鳳山區,瑞隆東路
高雄市,鳳山區,瑞順街
高雄市,鳳山區,瑞鳳街
高雄市,鳳山區,瑞豐市場
高雄市,鳳山區,誠北街
高雄市,鳳山區,誠平路
高雄市,鳳山區,誠和路
高雄市,鳳山區,誠東街
高雄市,鳳山區,誠勇路
高雄市,鳳山區,誠智街
高雄市,鳳山區,誠愛一街
高雄市,鳳山區,誠愛路
高雄市,鳳山區,誠義路
高雄市,鳳山區,誠群街
高雄市,鳳山區,誠德街
高雄市,鳳山區,誠體街
高雄市,鳳山區,過仁街
高雄市,鳳山區,過昌街
高雄市,鳳山區,過勇路
高雄市,鳳山區,過智街
高雄市,鳳山區,過雄一街
高雄市,鳳山區,過雄街
高雄市,鳳山區,實踐四村
高雄市,鳳山區,漢泰中路
高雄市,鳳山區,漢慶街
高雄市,鳳山區,漁村街
高雄市,鳳山區,漁南街
高雄市,鳳山區,福誠一街
高雄市,鳳山區,福誠二街
高雄市,鳳山區,福誠三街
高雄市,鳳山區,維武路
高雄市,鳳山區,鳳甲一街
高雄市,鳳山區,鳳甲二街
高雄市,鳳山區,鳳甲路
高雄市,鳳山區,鳳育路
高雄市,鳳山區,鳳和一街
高雄市,鳳山區,鳳和二街
高雄市,鳳山區,鳳明街
高雄市,鳳山區,鳳東一街
高雄市,鳳山區,鳳東二街
高雄市,鳳山區,鳳東三街
高雄市,鳳山區,鳳東五街
高雄市,鳳山區,鳳東六街
高雄市,鳳山區,鳳東七街
高雄市,鳳山區,鳳松路
高雄市,鳳山區,鳳松路北市場
高雄市,鳳山區,鳳南一路
高雄市,鳳山區,鳳南路
高雄市,鳳山區,鳳埤街
高雄市,鳳山區,鳳崗路
高雄市,鳳山區,鳳崗路鳳儀巷
高雄市,鳳山區,鳳捷路
高雄市,鳳山區,鳳頂路
高雄市,鳳山區,鳳翔一街
高雄市,鳳山區,鳳翔街
高雄市,鳳山區,鳳翔新村
高雄市,鳳山區,鳳誠路
高雄市,鳳山區,鳳學路
高雄市,鳳山區,鳳燕一街
高雄市,鳳山區,鳳燕二街
高雄市,鳳山區,樂園街
高雄市,鳳山區,輜汽北一路
高雄市,鳳山區,輜汽北二路
高雄市,鳳山區,輜汽南路
高雄市,鳳山區,錦富街
高雄市,鳳山區,龍成路
高雄市,鳳山區,龍關新村
高雄市,鳳山區,濱山街
高雄市,鳳山區,環河東街
高雄市,鳳山區,臨海街
高雄市,鳳山區,鎮北北巷
高雄市,鳳山區,雙慈街
高雄市,鳳山區,寶陽路
高雄市,鳳山區,灣頭一街
高雄市,鳳山區,灣頭北巷
高雄市,鳳山區,灣頭南巷
高雄市,大寮區,九和路
高雄市,大寮區,三隆里光華路
高雄市,大寮區,三隆路
高雄市,大寮區,上寮路
高雄市,大寮區,大有四街
高雄市,大寮區,大漢路
高雄市,大寮區,大寮里光華路
高雄市,大寮區,中華北巷
高雄市,大寮區,中興路中興一巷
高雄市,大寮區,中興路中興二巷
高雄市,大寮區,中興路中興三巷
高雄市,大寮區,中興路中興四巷
高雄市,大寮區,中興路中興五巷
高雄市,大寮區,中興路中興六巷
高雄市,大寮區,中興路中興七巷
高雄市,大寮區,中興路中興八巷
高雄市,大寮區,中興路中興九巷
高雄市,大寮區,中興路中興十巷
高雄市,大寮區,仁隆街
高雄市,大寮區,仁德新村
高雄市,大寮區,仁德路１段
高雄市,大寮區,內坑路
高雄市,大寮區,文化路文化一巷
高雄市,大寮區,文化路文化二巷
高雄市,大寮區,文化路文化三巷
高雄市,大寮區,文化路文化四巷
高雄市,大寮區,文化路文化五巷
高雄市,大寮區,文化路文明十六巷
高雄市,大寮區,文化路文明二十六巷
高雄市,大寮區,文化路文明四十巷
高雄市,大寮區,文化路文明四十二巷
高雄市,大寮區,文化路文明巷
高雄市,大寮區,文化路文新巷
高雄市,大寮區,打鐵店街
高雄市,大寮區,正忠街
高雄市,大寮區,正隆街
高雄市,大寮區,民仁街
高雄市,大寮區,民忠街
高雄市,大寮區,民信街
高雄市,大寮區,民勇街
高雄市,大寮區,民政街
高雄市,大寮區,民勝街
高雄市,大寮區,民揚路
高雄市,大寮區,民順街
高雄市,大寮區,民慶街
高雄市,大寮區,永洋街
高雄市,大寮區,永盛街
高雄市,大寮區,永隆街
高雄市,大寮區,永群街
高雄市,大寮區,田單一街
高雄市,大寮區,田單二街
高雄市,大寮區,田單三街
高雄市,大寮區,田單四街
高雄市,大寮區,田單五街
高雄市,大寮區,田單六街
高雄市,大寮區,田單七街
高雄市,大寮區,立隆街
高雄市,大寮區,光明路３段
高雄市,大寮區,光華路東巷
高雄市,大寮區,吉隆街
高雄市,大寮區,安隆街
高雄市,大寮區,江山路
高雄市,大寮區,至學路
高雄市,大寮區,快樂街
高雄市,大寮區,秀隆街
高雄市,大寮區,佳隆街
高雄市,大寮區,和發路
高雄市,大寮區,和業一路
高雄市,大寮區,和業二路
高雄市,大寮區,和業六路
高雄市,大寮區,周廣街
高雄市,大寮區,忠隆街
高雄市,大寮區,明隆街
高雄市,大寮區,明德路美和巷
高雄市,大寮區,果協路
高雄市,大寮區,林內路
高雄市,大寮區,河堤路３段
高雄市,大寮區,青川街
高雄市,大寮區,青華街
高雄市,大寮區,信隆街
高雄市,大寮區,保德街
高雄市,大寮區,前庄路
高雄市,大寮區,宣武路
高雄市,大寮區,巷尾路
高雄市,大寮區,拷潭路
高雄市,大寮區,格致街
高雄市,大寮區,琉球路
高雄市,大寮區,琉園一街
高雄市,大寮區,琉園二街
高雄市,大寮區,翁園路
高雄市,大寮區,商協路
高雄市,大寮區,商協福利路
高雄市,大寮區,崇恩路
高雄市,大寮區,崇偉路
高雄市,大寮區,崇惠路
高雄市,大寮區,崇聖路
高雄市,大寮區,崇賢路
高雄市,大寮區,捷西路
高雄市,大寮區,淑德新村
高雄市,大寮區,莒光一街
高雄市,大寮區,莒光二街
高雄市,大寮區,莒光三街
高雄市,大寮區,富隆街
高雄市,大寮區,復興南路山上巷
高雄市,大寮區,景秀街
高雄市,大寮區,智理街
高雄市,大寮區,華七街
高雄市,大寮區,華八街
高雄市,大寮區,華中南路
高雄市,大寮區,華中路
高雄市,大寮區,華東路
高雄市,大寮區,貿商九村
高雄市,大寮區,貿商路
高雄市,大寮區,慈隆街
高雄市,大寮區,新二街
高雄市,大寮區,新三街
高雄市,大寮區,新五街
高雄市,大寮區,新六街
高雄市,大寮區,新七街
高雄市,大寮區,新八街
高雄市,大寮區,新強街
高雄市,大寮區,會民街
高雄市,大寮區,會安街
高雄市,大寮區,會和一街
高雄市,大寮區,會和二街
高雄市,大寮區,會昌街
高雄市,大寮區,會春街
高雄市,大寮區,會昭街
高雄市,大寮區,會祥一街
高雄市,大寮區,會祥二街
高雄市,大寮區,會富街
高雄市,大寮區,會結一路
高雄市,大寮區,會結二路
高雄市,大寮區,會結路
高雄市,大寮區,會興一街
高雄市,大寮區,會興二街
高雄市,大寮區,會興三街
高雄市,大寮區,會興五街
高雄市,大寮區,會興六街
高雄市,大寮區,會營街
高雄市,大寮區,溪寮路
高雄市,大寮區,溪寮路２段
高雄市,大寮區,瑞隆街
高雄市,大寮區,萬丹路
高雄市,大寮區,義發路
高雄市,大寮區,義隆街
高雄市,大寮區,過溪里光華路
高雄市,大寮區,鳳明路
高雄市,大寮區,鳳林一路
高雄市,大寮區,鳳林一路慈惠巷
高雄市,大寮區,鳳林二路
高雄市,大寮區,鳳林三路
高雄市,大寮區,鳳林四路
高雄市,大寮區,鳳林四路興中巷
高雄市,大寮區,鳳林路４段
高雄市,大寮區,鳳屏一路
高雄市,大寮區,鳳屏二路
高雄市,大寮區,鳳凰街
高雄市,大寮區,影七路
高雄市,大寮區,潮仁路
高雄市,大寮區,潮平路
高雄市,大寮區,潮安路
高雄市,大寮區,潮和路
高雄市,大寮區,潮忠路
高雄市,大寮區,潮信路
高雄市,大寮區,潮勇路
高雄市,大寮區,潮發路
高雄市,大寮區,潮順路
高雄市,大寮區,潮寮里光華路
高雄市,大寮區,潮寮路
高雄市,大寮區,潮德路
高雄市,大寮區,潮興路
高雄市,大寮區,潮龍路
高雄市,大寮區,濃一街
高雄市,大寮區,濃二街
高雄市,大寮區,濃三街
高雄市,大寮區,濃中街
高雄市,大寮區,濃公路
高雄市,大寮區,濱北街
高雄市,大寮區,濱南街
高雄市,大寮區,營後街
高雄市,大寮區,鎮潭路
高雄市,林園區,下厝路
高雄市,林園區,下?溝
高雄市,林園區,大安一街
高雄市,林園區,大安三街
高雄市,林園區,大安五街
高雄市,林園區,大安六街
高雄市,林園區,大安八街
高雄市,林園區,中芸二路
高雄市,林園區,中芸三路
高雄市,林園區,中芸路
高雄市,林園區,中門路
高雄市,林園區,文賢北路
高雄市,林園區,文賢南路
高雄市,林園區,王公一路
高雄市,林園區,王公二路
高雄市,林園區,王公路
高雄市,林園區,北汕二路
高雄市,林園區,半?路
高雄市,林園區,占岸路
高雄市,林園區,石化一路
高雄市,林園區,石化二路
高雄市,林園區,石化三路
高雄市,林園區,石化四路
高雄市,林園區,西汕路
高雄市,林園區,西溪里後厝路
高雄市,林園區,忠義二街市場巷
高雄市,林園區,東汕路
高雄市,林園區,東林西路
高雄市,林園區,東林東路
高雄市,林園區,林家一路
高雄市,林園區,林家路
高雄市,林園區,林家路１段
高雄市,林園區,林園北路
高雄市,林園區,林園南路
高雄市,林園區,金中街
高雄市,林園區,金潭路
高雄市,林園區,前厝路
高雄市,林園區,海墘路
高雄市,林園區,頂?溝
高雄市,林園區,魚塭
高雄市,林園區,港埔一路
高雄市,林園區,港埔二路
高雄市,林園區,港埔三路
高雄市,林園區,港嘴一路
高雄市,林園區,港嘴二路
高雄市,林園區,港嘴三路
高雄市,林園區,椰樹
高雄市,林園區,椰樹東巷
高雄市,林園區,椰樹南巷
高雄市,林園區,溪州一路
高雄市,林園區,溪州二路
高雄市,林園區,溪州三路
高雄市,林園區,過溝一巷
高雄市,林園區,過溝二巷
高雄市,林園區,鳳林路１段
高雄市,林園區,鳳林路２段
高雄市,林園區,鳳林路３段
高雄市,林園區,鳳芸二路
高雄市,林園區,鳳芸路
高雄市,林園區,鳳新街
高雄市,林園區,廣應街
高雄市,林園區,潭平路
高雄市,林園區,潭頭路
高雄市,林園區,龍潭路竹坑巷
高雄市,林園區,龔厝里後厝路
高雄市,林園區,龔厝路
高雄市,林園區,檨林巷
高雄市,鳥松區,大仁東路
高雄市,鳥松區,大同路大榮巷
高雄市,鳥松區,大同路立峰巷
高雄市,鳥松區,大同路裕農巷
高雄市,鳥松區,大竹路水坑巷
高雄市,鳥松區,大昌路大德巷
高雄市,鳥松區,大埤南路
高雄市,鳥松區,大埤路力行巷
高雄市,鳥松區,大埤路涵碧巷
高雄市,鳥松區,山水路
高雄市,鳥松區,山腳路忠勤巷
高雄市,鳥松區,中正路東豐巷
高雄市,鳥松區,中正路恆山西巷
高雄市,鳥松區,中正路恆山南巷
高雄市,鳥松區,中正路興農巷
高雄市,鳥松區,文前路
高雄市,鳥松區,文前路文北巷
高雄市,鳥松區,文前路文南一巷
高雄市,鳥松區,文前路文南二巷
高雄市,鳥松區,文前路南巷
高雄市,鳥松區,文前路綠莊巷
高雄市,鳥松區,本昌路
高雄市,鳥松區,本華路
高雄市,鳥松區,本興路
高雄市,鳥松區,本?路
高雄市,鳥松區,本?路文昌巷
高雄市,鳥松區,本?路文明巷
高雄市,鳥松區,本?路立人巷
高雄市,鳥松區,本?路立志巷
高雄市,鳥松區,本?路立言巷
高雄市,鳥松區,本?路立德巷
高雄市,鳥松區,本?路橫巷
高雄市,鳥松區,永善路
高雄市,鳥松區,立昌街
高雄市,鳥松區,立群街
高雄市,鳥松區,同富街
高雄市,鳥松區,江埤路
高雄市,鳥松區,竹安街
高雄市,鳥松區,育成一街
高雄市,鳥松區,育成二街
高雄市,鳥松區,育成三街
高雄市,鳥松區,育善一街
高雄市,鳥松區,赤山湖
高雄市,鳥松區,和盛西街
高雄市,鳥松區,和盛東街
高雄市,鳥松區,奉化街
高雄市,鳥松區,忠仁路
高雄市,鳥松區,昌文街
高雄市,鳥松區,昌武街
高雄市,鳥松區,昌發街
高雄市,鳥松區,明華街
高雄市,鳥松區,東山路橫一巷
高雄市,鳥松區,松竹西街
高雄市,鳥松區,松竹街
高雄市,鳥松區,松埔北巷
高雄市,鳥松區,松埔南巷
高雄市,鳥松區,松埔路
高雄市,鳥松區,松埔路南巷
高雄市,鳥松區,松富路
高雄市,鳥松區,恆山巷
高雄市,鳥松區,美山路市場巷
高雄市,鳥松區,美竹街
高雄市,鳥松區,美勝一街
高雄市,鳥松區,美勝二街
高雄市,鳥松區,美勝三街
高雄市,鳥松區,美勝五街
高雄市,鳥松區,美勝六街
高雄市,鳥松區,美勝七街
高雄市,鳥松區,美德一街
高雄市,鳥松區,美德二街
高雄市,鳥松區,美德三街
高雄市,鳥松區,美庄路
高雄市,鳥松區,埔仁街
高雄市,鳥松區,埔安街
高雄市,鳥松區,埔孝街
高雄市,鳥松區,埔忠街
高雄市,鳥松區,埔智街
高雄市,鳥松區,埔愛街
高雄市,鳥松區,高碼一巷
高雄市,鳥松區,高碼一路
高雄市,鳥松區,高碼二巷
高雄市,鳥松區,高碼二路
高雄市,鳥松區,高碼三巷
高雄市,鳥松區,高碼四巷
高雄市,鳥松區,高碼五巷
高雄市,鳥松區,高碼六巷
高雄市,鳥松區,高碼七巷
高雄市,鳥松區,國公路
高雄市,鳥松區,清華街本昌巷
高雄市,鳥松區,琅環一街
高雄市,鳥松區,琅環二街
高雄市,鳥松區,琅環三街
高雄市,鳥松區,球場路文中一巷
高雄市,鳥松區,球場路文中二巷
高雄市,鳥松區,球場路文中巷
高雄市,鳥松區,球場路文化巷
高雄市,鳥松區,球場路文化橫巷
高雄市,鳥松區,球場路文心巷
高雄市,鳥松區,球場路文康巷
高雄市,鳥松區,華山一街
高雄市,鳥松區,華山二街
高雄市,鳥松區,華美路
高雄市,鳥松區,華榮一街
高雄市,鳥松區,華榮二街
高雄市,鳥松區,華榮三街
高雄市,鳥松區,圓山北路
高雄市,鳥松區,瑞華中街
高雄市,鳥松區,夢裡西巷
高雄市,鳥松區,夢裡東巷
高雄市,鳥松區,夢裡南巷
高雄市,鳥松區,夢裡路
高雄市,鳥松區,夢裡路夢祥巷
高雄市,鳥松區,澄湖路
高雄市,鳥松區,學堂路
高雄市,鳥松區,龍華北街
高雄市,鳥松區,龍華南街
高雄市,鳥松區,應安路
高雄市,鳥松區,濱湖東路
高雄市,鳥松區,濱湖路
高雄市,鳥松區,?埔路
高雄市,大樹區,九大路
高雄市,大樹區,九大路河濱一巷
高雄市,大樹區,九大路河濱二巷
高雄市,大樹區,九曲路
高雄市,大樹區,九曲路北極巷
高雄市,大樹區,久堂路
高雄市,大樹區,久堂路自強巷
高雄市,大樹區,久堂路城隍巷
高雄市,大樹區,久堂路博愛巷
高雄市,大樹區,久堂路湖底一巷
高雄市,大樹區,久堂路湖底二巷
高雄市,大樹區,久堂路湖底三巷
高雄市,大樹區,久堂路鐵路巷
高雄市,大樹區,大樹路
高雄市,大樹區,大樹路北巷
高雄市,大樹區,大樹路南巷
高雄市,大樹區,大樹路新榮巷
高雄市,大樹區,小坪路
高雄市,大樹區,中正一路大坪巷
高雄市,大樹區,中華路國小巷
高雄市,大樹區,中興北路安樂巷
高雄市,大樹區,中興西路
高雄市,大樹區,中興南路新立巷
高雄市,大樹區,中興南路新興巷
高雄市,大樹區,中興街王爺巷
高雄市,大樹區,中興街台糖巷
高雄市,大樹區,中興街市場二巷
高雄市,大樹區,中興街市場巷
高雄市,大樹區,井腳路
高雄市,大樹區,友隆
高雄市,大樹區,瓦厝街
高雄市,大樹區,立竹街
高雄市,大樹區,和山路
高雄市,大樹區,姑山路
高雄市,大樹區,忠義
高雄市,大樹區,武昌
高雄市,大樹區,長春路保安巷
高雄市,大樹區,長春路新吉巷
高雄市,大樹區,長春路新春巷
高雄市,大樹區,信誼路
高雄市,大樹區,建村街
高雄市,大樹區,建村街陳厝巷
高雄市,大樹區,統嶺路
高雄市,大樹區,復興街勝利巷
高雄市,大樹區,新社街大同巷
高雄市,大樹區,新鎮路
高雄市,大樹區,義大二街
高雄市,大樹區,義大五街
高雄市,大樹區,義大六街
高雄市,大樹區,義大七街
高雄市,大樹區,義大八街
高雄市,大樹區,義大十一街
高雄市,大樹區,義大十三街
高雄市,大樹區,綠陽
高雄市,大樹區,蓬萊
高雄市,大樹區,學城路１段
高雄市,大樹區,樹城街
高雄市,大樹區,興山路
高雄市,大樹區,興田路
高雄市,大樹區,龍目路
高雄市,旗山區,三和巷
高雄市,旗山區,三桃巷
高雄市,旗山區,上口巷
高雄市,旗山區,上洲街
高雄市,旗山區,大山街
高雄市,旗山區,大岸巷
高雄市,旗山區,大勝巷
高雄市,旗山區,大森巷
高雄市,旗山區,大福巷
高雄市,旗山區,中正里中興街
高雄市,旗山區,中洲路溝底巷
高雄市,旗山區,仁福巷
高雄市,旗山區,元通路
高雄市,旗山區,六張犁巷
高雄市,旗山區,天寮巷
高雄市,旗山區,文和巷
高雄市,旗山區,文進巷
高雄市,旗山區,北山巷
高雄市,旗山區,北興巷
高雄市,旗山區,民裕巷
高雄市,旗山區,田埔巷
高雄市,旗山區,石岩巷
高雄市,旗山區,合和街
高雄市,旗山區,安全巷
高雄市,旗山區,竹山巷
高雄市,旗山區,竹箋寮巷
高雄市,旗山區,至誠巷
高雄市,旗山區,志華巷
高雄市,旗山區,兩界巷
高雄市,旗山區,和正街
高雄市,旗山區,和昌巷
高雄市,旗山區,和森巷
高雄市,旗山區,周厝巷
高雄市,旗山區,尚和巷
高雄市,旗山區,延開街
高雄市,旗山區,東圳巷
高雄市,旗山區,武鹿巷
高雄市,旗山區,花旗一路
高雄市,旗山區,花旗二路
高雄市,旗山區,花旗路
高雄市,旗山區,前口巷
高雄市,旗山區,南洲街
高雄市,旗山區,南庭街
高雄市,旗山區,南隆街
高雄市,旗山區,南寮巷
高雄市,旗山區,南寮橫巷
高雄市,旗山區,後角街
高雄市,旗山區,後厝巷
高雄市,旗山區,柯厝巷
高雄市,旗山區,泰山一巷
高雄市,旗山區,泰山二巷
高雄市,旗山區,泰山三巷
高雄市,旗山區,泰山七巷
高雄市,旗山區,泰山九巷
高雄市,旗山區,崙北巷
高雄市,旗山區,崙頂巷
高雄市,旗山區,得勝巷
高雄市,旗山區,教會巷
高雄市,旗山區,富山巷
高雄市,旗山區,富仁巷
高雄市,旗山區,富田街
高雄市,旗山區,富林街
高雄市,旗山區,富華巷
高雄市,旗山區,富興巷
高雄市,旗山區,富興路
高雄市,旗山區,復新北街
高雄市,旗山區,復新東街
高雄市,旗山區,華山一巷
高雄市,旗山區,華川路
高雄市,旗山區,黃厝巷
高雄市,旗山區,新南巷
高雄市,旗山區,溝坪路
高雄市,旗山區,溪墘巷
高雄市,旗山區,義竹巷
高雄市,旗山區,農場街
高雄市,旗山區,旗文路
高雄市,旗山區,旗甲路１段
高雄市,旗山區,旗甲路２段
高雄市,旗山區,旗甲路３段
高雄市,旗山區,旗甲路３段下宅巷
高雄市,旗山區,旗甲路４段
高雄市,旗山區,旗南一路
高雄市,旗山區,旗南二路
高雄市,旗山區,旗南三路
高雄市,旗山區,旗屏一路
高雄市,旗山區,旗屏二路
高雄市,旗山區,旗屏路
高雄市,旗山區,旗新街
高雄市,旗山區,福正街
高雄市,旗山區,銀店街
高雄市,旗山區,廣吉路
高雄市,旗山區,廣清路
高雄市,旗山區,廣福里中興街
高雄市,旗山區,德義街
高雄市,旗山區,樂和街
高雄市,旗山區,樹人橫路
高雄市,旗山區,磚廠巷
高雄市,旗山區,篤實巷
高雄市,旗山區,蕉埔巷
高雄市,旗山區,頭林巷
高雄市,旗山區,龍文巷
高雄市,旗山區,環湖三街
高雄市,旗山區,懷生街
高雄市,旗山區,鯤洲街
高雄市,美濃區,下九寮
高雄市,美濃區,上九寮
高雄市,美濃區,上竹圍
高雄市,美濃區,上清街
高雄市,美濃區,上興街
高雄市,美濃區,四維
高雄市,美濃區,外六寮
高雄市,美濃區,吉山
高雄市,美濃區,吉安
高雄市,美濃區,吉洋街
高雄市,美濃區,吉頂
高雄市,美濃區,吉豐
高雄市,美濃區,合和路
高雄市,美濃區,竹山溝
高雄市,美濃區,竹門
高雄市,美濃區,自強街１段
高雄市,美濃區,自強街２段
高雄市,美濃區,自強街３段
高雄市,美濃區,南中街
高雄市,美濃區,柳樹塘
高雄市,美濃區,美中路
高雄市,美濃區,美興街
高雄市,美濃區,泰中路
高雄市,美濃區,泰和
高雄市,美濃區,茶頂街
高雄市,美濃區,復興街１段
高雄市,美濃區,復興街２段
高雄市,美濃區,朝元
高雄市,美濃區,圓山街
高雄市,美濃區,源泉
高雄市,美濃區,廣九街
高雄市,美濃區,興隆二街
高雄市,美濃區,龍肚街
高雄市,美濃區,龍東街
高雄市,美濃區,龍蘭街
高雄市,美濃區,?峰街
高雄市,六龜區,二坡
高雄市,六龜區,土?
高雄市,六龜區,大津
高雄市,六龜區,水冬瓜
高雄市,六龜區,竹林
高雄市,六龜區,尾庄
高雄市,六龜區,東溪山莊
高雄市,六龜區,河邊巷
高雄市,六龜區,南橫路
高雄市,六龜區,紅水坑
高雄市,六龜區,頂濃路
高雄市,六龜區,新威
高雄市,六龜區,新寶
高雄市,六龜區,裕濃路
高雄市,六龜區,舊潭
高雄市,六龜區,舊庄巷
高雄市,六龜區,寶來二巷
高雄市,六龜區,寶來街
高雄市,六龜區,檨仔腳
高雄市,內門區,二埔
高雄市,內門區,十三甲
高雄市,內門區,三崁店
高雄市,內門區,下埔尾
高雄市,內門區,下崁子
高雄市,內門區,久采
高雄市,內門區,大份田
高雄市,內門區,大埤墘
高雄市,內門區,大崎頭
高雄市,內門區,小烏山
高雄市,內門區,中埔頭
高雄市,內門區,中新
高雄市,內門區,內分子
高雄市,內門區,內門
高雄市,內門區,牛稠崙
高雄市,內門區,玉門
高雄市,內門區,田子墘
高雄市,內門區,石內
高雄市,內門區,石車
高雄市,內門區,吉民
高雄市,內門區,安興
高雄市,內門區,竹戈寮
高雄市,內門區,明山
高雄市,內門區,東勢埔
高雄市,內門區,虎頭山
高雄市,內門區,金交椅
高雄市,內門區,長寮埔
高雄市,內門區,長潭
高雄市,內門區,春園
高雄市,內門區,柿子園
高雄市,內門區,苦苓埔
高雄市,內門區,茄苳子
高雄市,內門區,茄苳崙
高雄市,內門區,夏梅林
高雄市,內門區,烏山坑
高雄市,內門區,烏西崙
高雄市,內門區,埤後
高雄市,內門區,望寮
高雄市,內門區,富田
高雄市,內門區,番子路
高雄市,內門區,華園
高雄市,內門區,萊坑
高雄市,內門區,菜園頂
高雄市,內門區,腳帛寮
高雄市,內門區,衙門口
高雄市,內門區,墩子腳
高雄市,內門區,學子李
高雄市,內門區,龍潭
高雄市,內門區,寶林
高雄市,內門區,檨子腳
高雄市,杉林區,互愛街
高雄市,杉林區,日光一街
高雄市,杉林區,日光二街
高雄市,杉林區,日光三街
高雄市,杉林區,司馬路
高雄市,杉林區,合心路
高雄市,杉林區,合森巷
高雄市,杉林區,和氣街
高雄市,杉林區,知足街
高雄市,杉林區,紀念碑
高雄市,杉林區,桐竹路
高雄市,杉林區,清水路中學巷
高雄市,杉林區,清水路公明巷
高雄市,杉林區,清水路田中巷
高雄市,杉林區,清水路合興巷
高雄市,杉林區,清水路朝雲巷
高雄市,杉林區,清水路象寮巷
高雄市,杉林區,清水路路西巷
高雄市,杉林區,清水路路東巷
高雄市,杉林區,通仙巷
高雄市,杉林區,尊重街
高雄市,杉林區,善解路
高雄市,杉林區,感恩路
高雄市,甲仙區,小林路
高雄市,甲仙區,五里路
高雄市,甲仙區,公園路二街
高雄市,甲仙區,仙林巷
高雄市,甲仙區,四德巷
高雄市,甲仙區,白雲巷
高雄市,甲仙區,百葉巷
高雄市,甲仙區,西拉雅路
高雄市,甲仙區,咖啡巷
高雄市,甲仙區,和南巷
高雄市,甲仙區,油礦巷
高雄市,甲仙區,南光巷
高雄市,甲仙區,嘉雲巷
高雄市,甲仙區,樂群巷
高雄市,甲仙區,錦地巷
高雄市,甲仙區,嶺頂巷
高雄市,甲仙區,關西巷
